id,eng_text,heb_word,match_word,match_word_def,Levensht
L016.T02,I want to buy a pretty dress.,לאשתי,אֶת,[Direct Object Marker],3
L016.T03,I am on a diet.,אני,אִי,island,1
L016.T03,I am on a diet.,אני,א,Alef,2
L016.T03,I am on a diet.,בדיאטה,בָּאָה,"comes, [came] (f, s, [3rd])",3
L016.T03,I am on a diet.,בדיאטה,אֵיזֶה,Which? ‎What?,4
L016.T04,What? Don't you understand?,מה,ה,He,1
L016.T04,What? Don't you understand?,מה,מ,Mem,1
L016.T04,What? Don't you understand?,את,א,Alef,1
L016.T04,What? Don't you understand?,את,אֶת,[Direct Object Marker],1
L016.T04,What? Don't you understand?,לא,א,Alef,1
L016.T04,What? Don't you understand?,לא,ל,Lamed,1
L016.T04,What? Don't you understand?,מבינה,הִינֵה,"here (is), behold",3
L016.T04,What? Don't you understand?,מבינה,הָיָה,he was,3
L016.T05,Congratulations!,מזל,אֵל,"god, supreme diety",2
L016.T05,Congratulations!,מזל,אֶל,"at, to [-wards]; for",2
L016.T05,Congratulations!,טוב,טוֹב,"good, well, pleasant, appropriate",1
L016.T05,Congratulations!,טוב,אוֹ,"or, either",2
L017.N17,Seventeenth lesson,שִׁעוּר,שִׁיעוּר,"lesson, class; rate, measure",1
L017.N17,Seventeenth lesson,שִׁעוּר,שָׁבוּר,"broken, fractured; depressed, despondent",2
L017.N17,Seventeenth lesson,שׁבַע,שֶׁבַע,seven,1
L017.N17,Seventeenth lesson,שׁבַע,טֶבַע,nature,2
L017.N17,Seventeenth lesson,עֶשׂרֵה,עֶזְרָה,"assistance, help",3
L017.N17,Seventeenth lesson,עֶשׂרֵה,עֶשֶׂר,ten,3
L017.S01,What's this mess?,מַה,מַה,"what? how much, why, how",0
L017.S01,What's this mess?,מַה,מַס,"tax, fee",1
L017.S01,What's this mess?,הַבַּלַגָן,הַגוֹלָן,the Golan,5
L017.S01,What's this mess?,הַבַּלַגָן,סַבְלָן,"patient, tolerant",5
L017.S01,What's this mess?,הַזֶה,זֶה,this,2
L017.S01,What's this mess?,הַזֶה,חָזֶה,"chest, breast, bosom",2
L017.S01,What's this mess?,פֹּה,פֶּה,mouth,2
L017.S01,What's this mess?,פֹּה,פֹּה,"here, (in/at) this place¹",2
L017.S02,This isn't a mess.  I'm tidying my room!,זֶה,זֶה,this,0
L017.S02,This isn't a mess.  I'm tidying my room!,זֶה,אֶל,"at, to [-wards]; for",2
L017.S02,This isn't a mess.  I'm tidying my room!,לֹא,לֹא,"no, not",0
L017.S02,This isn't a mess.  I'm tidying my room!,לֹא,א,Alef,2
L017.S02,This isn't a mess.  I'm tidying my room!,בַּלַגָן,בָּלָאגָן,mess,4
L017.S02,This isn't a mess.  I'm tidying my room!,בַּלַגָן,מַזְגָן,air-conditioner,4
L017.S02,This isn't a mess.  I'm tidying my room!,אֲנִי,אֲנִי,"I, ego",0
L017.S02,This isn't a mess.  I'm tidying my room!,אֲנִי,אִי,island,2
L017.S02,This isn't a mess.  I'm tidying my room!,מְסַדֵר,מְסַדֵּר,"arranges, organizes (m, s)",1
L017.S02,This isn't a mess.  I'm tidying my room!,מְסַדֵר,לְסַדֵּר,"to organize, tidy, arrange",2
L017.S02,This isn't a mess.  I'm tidying my room!,אֶת,אֶת,[Direct Object Marker],0
L017.S02,This isn't a mess.  I'm tidying my room!,אֶת,אֶל,"at, to [-wards]; for",1
L017.S02,This isn't a mess.  I'm tidying my room!,הַחֶדֶר,חֶדֶר,room,2
L017.S02,This isn't a mess.  I'm tidying my room!,הַחֶדֶר,אַחֶרֶת,"differently; otherwise, else",3
L017.S03,That bed there...,הַמִטָה,הֲמָרָה,"exchange, substitution, changing, converting [money, religion]",3
L017.S03,That bed there...,הַמִטָה,אַבְקָה,"powder, pollen",4
L017.S03,That bed there...,הַזֹאת,זֹאת,this,2
L017.S03,That bed there...,הַזֹאת,כָּזֹאת,"such, like so",3
L017.S03,That bed there...,שָׁם,יָם,"sea, ocean",2
L017.S03,That bed there...,שָׁם,שֵׁם,(first) name,2
L017.S04,This table here and these chairs there...,הַשׁוּלחָן,שׁוּלְחָן,"table, desk",3
L017.S04,This table here and these chairs there...,הַשׁוּלחָן,הַגוֹלָן,the Golan,4
L017.S04,This table here and these chairs there...,הַזֶה,זֶה,this,2
L017.S04,This table here and these chairs there...,הַזֶה,חָזֶה,"chest, breast, bosom",2
L017.S04,This table here and these chairs there...,וְהַכִּסאוֹת,לְהַרְאוֹת,"to show, demonstrate",5
L017.S04,This table here and these chairs there...,וְהַכִּסאוֹת,לְחַכּוֹת,to [a]wait,5
L017.S04,This table here and these chairs there...,הָאֵלֶה,כָּאֵלֶה,"such, like so (pl.)",2
L017.S04,This table here and these chairs there...,הָאֵלֶה,אֵלֶּה,these,3
L017.S04,This table here and these chairs there...,פֹּה,פֶּה,mouth,2
L017.S04,This table here and these chairs there...,פֹּה,פֹּה,"here, (in/at) this place¹",2
L017.S05,Is this order?,זֶה,זֶה,this,0
L017.S05,Is this order?,זֶה,אֶל,"at, to [-wards]; for",2
L017.S05,Is this order?,סֵדֶר,סֵדֶר,"order, arrangement",0
L017.S05,Is this order?,סֵדֶר,סֵפֶר,book,1
L017.S05,Is this order?,זֶה,זֶה,this,0
L017.S05,Is this order?,זֶה,אֶל,"at, to [-wards]; for",2
L017.T01,The messy guy clears up the room.,מסדר,מַר,bitter,2
L017.T01,The messy guy clears up the room.,מסדר,מהיר,,2
L017.T01,The messy guy clears up the room.,את,א,Alef,1
L017.T01,The messy guy clears up the room.,את,אֶת,[Direct Object Marker],1
L017.T01,The messy guy clears up the room.,החדר,הֵד,"echo, reverberation; response, reply, feedback",2
L017.T01,The messy guy clears up the room.,החדר,הַר,mountain,2
L017.T02,This bed goes here.,המטה,מַה,"what? how much, why, how",2
L017.T02,This bed goes here.,המטה,ה,He,3
L017.T02,This bed goes here.,הזאת,זֹאת,this,2
L017.T02,This bed goes here.,הזאת,א,Alef,3
L017.T02,This bed goes here.,פה,ה,He,1
L017.T02,This bed goes here.,פה,A,Alpha,2
L017.T03,These chairs go there.,הכסאות,אֶת,[Direct Object Marker],4
L017.T03,These chairs go there.,הכסאות,אַת,you,4
L017.T03,These chairs go there.,האלה,א,Alef,3
L017.T03,These chairs go there.,האלה,אִי,island,3
L017.T03,These chairs go there.,שם,ם,Mem Sofit,1
L017.T03,These chairs go there.,שם,A,Alpha,2
L017.T04,What is this mess?,מה,ה,He,1
L017.T04,What is this mess?,מה,מ,Mem,1
L017.T04,What is this mess?,הבלגן,בֵּן,"son, boy",3
L017.T04,What is this mess?,הבלגן,הֵבִין,"understood (3rd, m, s)",3
L017.T04,What is this mess?,הזה,ה,He,2
L017.T04,What is this mess?,הזה,הֵד,"echo, reverberation; response, reply, feedback",2
L017.T05,You call this order?,זה,ה,He,1
L017.T05,You call this order?,זה,ז,Zayin,1
L017.T05,You call this order?,סדר,ד,Dalet,2
L017.T05,You call this order?,סדר,הַר,mountain,2
L017.T05,You call this order?,זה,ה,He,1
L017.T05,You call this order?,זה,ז,Zayin,1
L018.N18,Eighteenth lesson,שִׁעוּר,שִׁיעוּר,"lesson, class; rate, measure",1
L018.N18,Eighteenth lesson,שִׁעוּר,שָׁבוּר,"broken, fractured; depressed, despondent",2
L018.N18,Eighteenth lesson,שׁמוֹנֶה,שְׁמוֹנֶה,eight,1
L018.N18,Eighteenth lesson,שׁמוֹנֶה,שׁוֹנֶה,"different, diverse, separate",1
L018.N18,Eighteenth lesson,עֶשׂרֵה,עֶזְרָה,"assistance, help",3
L018.N18,Eighteenth lesson,עֶשׂרֵה,עֶשֶׂר,ten,3
L018.S00,The Marriage of Figaro,חֲתוּנַת,חֲתוּנָה,wedding,2
L018.S00,The Marriage of Figaro,חֲתוּנַת,חֲנוּת,"shop, store",3
L018.S00,The Marriage of Figaro,פִיגָרוֹ,אִיגְרוּף,boxing,4
L018.S00,The Marriage of Figaro,פִיגָרוֹ,אִיתּוֹ,with him,4
L018.S01,You're dressed up like a groom!,אַתָה,אַתָה,you,0
L018.S01,You're dressed up like a groom!,אַתָה,אֲתָר,site,2
L018.S01,You're dressed up like a groom!,לָבוּשׁ,חוּשׁ,sense,3
L018.S01,You're dressed up like a groom!,לָבוּשׁ,טוּשׁ,ink,3
L018.S01,You're dressed up like a groom!,כּמוֹ,כְּמוֹ,"like, as",1
L018.S01,You're dressed up like a groom!,כּמוֹ,כּוֹל,"all, every, each",2
L018.S01,You're dressed up like a groom!,חָתָן,חָתָן,groom; son-in-law,0
L018.S01,You're dressed up like a groom!,חָתָן,זָקָן,beard,2
L018.S02,Where are you going?,לְאָן,לְאָן,"where to, to what place?",0
L018.S02,Where are you going?,לְאָן,לְאַט,slowly,2
L018.S02,Where are you going?,אַתָה,אַתָה,you,0
L018.S02,Where are you going?,אַתָה,אֲתָר,site,2
L018.S02,Where are you going?,הוֹלֵך,הוֹלֵךְ,"walks, goes (m, s)",1
L018.S02,Where are you going?,הוֹלֵך,הוֹפֵךְ,"turns [over] (m, s)",2
L018.S03,To 'The Marriage of Figaro' at the opera.,לְחֲתוּנַת,חֲתוּנָה,wedding,4
L018.S03,To 'The Marriage of Figaro' at the opera.,לְחֲתוּנַת,חֲנוּת,"shop, store",5
L018.S03,To 'The Marriage of Figaro' at the opera.,פִיגָרוֹ,אִיגְרוּף,boxing,4
L018.S03,To 'The Marriage of Figaro' at the opera.,פִיגָרוֹ,אִיתּוֹ,with him,4
L018.S03,To 'The Marriage of Figaro' at the opera.,בָּאוֹפֶּרָה,אוֹפֶּרָה,opera,3
L018.S04,With whom?,עִם,עִם,with,0
L018.S04,With whom?,עִם,אִם,"if, whether; in case, if",1
L018.S04,With whom?,מִי,מִי,who?,0
L018.S04,With whom?,מִי,אִי,island,1
L018.S05,with Aviva,עִם,עִם,with,0
L018.S05,with Aviva,עִם,אִם,"if, whether; in case, if",1
L018.S05,with Aviva,אֲבִיבָה,חֲבִילָה,"package, parcel",2
L018.S05,with Aviva,אֲבִיבָה,סְבִיבָה,"surroundings, vicinity, environment",2
L018.S06,Who is Aviva?,מִי,מִי,who?,0
L018.S06,Who is Aviva?,מִי,אִי,island,1
L018.S06,Who is Aviva?,זֹאת,זֹאת,this,0
L018.S06,Who is Aviva?,זֹאת,לֹא,"no, not",2
L018.S06,Who is Aviva?,אֲבִיבָה,חֲבִילָה,"package, parcel",2
L018.S06,Who is Aviva?,אֲבִיבָה,סְבִיבָה,"surroundings, vicinity, environment",2
L018.S07,She is the soprano in the opera. I am Avivah's husband.,הִיא,הִיא,she,0
L018.S07,She is the soprano in the opera. I am Avivah's husband.,הִיא,אִי,island,2
L018.S07,She is the soprano in the opera. I am Avivah's husband.,בָּאוֹפֶּרָה,אוֹפֶּרָה,opera,3
L018.S07,She is the soprano in the opera. I am Avivah's husband.,אֲנִי,אֲנִי,"I, ego",0
L018.S07,She is the soprano in the opera. I am Avivah's husband.,אֲנִי,אִי,island,2
L018.S07,She is the soprano in the opera. I am Avivah's husband.,הַבַּעַל,בַּעַל,"husband; owner, master",3
L018.S07,She is the soprano in the opera. I am Avivah's husband.,הַבַּעַל,דַּעַת,"opinion, view; knowledge, wisdom; mind, reason, intelligence",4
L018.S07,She is the soprano in the opera. I am Avivah's husband.,שֶׁל,שֶׁל,"of, belonging to, owned by",0
L018.S07,She is the soprano in the opera. I am Avivah's husband.,שֶׁל,שֶׁף,"chef, chief cook",1
L018.S07,She is the soprano in the opera. I am Avivah's husband.,אֲבִיבָה,חֲבִילָה,"package, parcel",2
L018.S07,She is the soprano in the opera. I am Avivah's husband.,אֲבִיבָה,סְבִיבָה,"surroundings, vicinity, environment",2
L018.T01,Why are you dressed up like at the opera?,למה,ה,He,2
L018.T01,Why are you dressed up like at the opera?,למה,זֶה,this,2
L018.T01,Why are you dressed up like at the opera?,אתה,א,Alef,2
L018.T01,Why are you dressed up like at the opera?,אתה,אִי,island,2
L018.T01,Why are you dressed up like at the opera?,לבוש,לוֹ,to him,2
L018.T01,Why are you dressed up like at the opera?,לבוש,אוֹ,"or, either",3
L018.T01,Why are you dressed up like at the opera?,כמו,ו,Vav,2
L018.T01,Why are you dressed up like at the opera?,כמו,מ,Mem,2
L018.T01,Why are you dressed up like at the opera?,באופרה,אוֹפֶה,baker,3
L018.T01,Why are you dressed up like at the opera?,באופרה,אוֹר,light; lamp,3
L018.T02,Is this Yael's fiance (groom)?,זה,ה,He,1
L018.T02,Is this Yael's fiance (groom)?,זה,ז,Zayin,1
L018.T02,Is this Yael's fiance (groom)?,החתן,הֵן,they,2
L018.T02,Is this Yael's fiance (groom)?,החתן,אֵין,there isn't / aren't,3
L018.T02,Is this Yael's fiance (groom)?,של,ל,Lamed,1
L018.T02,Is this Yael's fiance (groom)?,של,A,Alpha,2
L018.T02,Is this Yael's fiance (groom)?,יעל,אֵל,"god, supreme diety",2
L018.T02,Is this Yael's fiance (groom)?,יעל,אֶל,"at, to [-wards]; for",2
L018.T03,How are you? Where are you going?,מה,ה,He,1
L018.T03,How are you? Where are you going?,מה,מ,Mem,1
L018.T03,How are you? Where are you going?,נשמע,מ,Mem,3
L018.T03,How are you? Where are you going?,נשמע,נ,Nun,3
L018.T03,How are you? Where are you going?,לאן,א,Alef,2
L018.T03,How are you? Where are you going?,לאן,הֵן,they,2
L018.T03,How are you? Where are you going?,אתה,א,Alef,2
L018.T03,How are you? Where are you going?,אתה,אִי,island,2
L018.T03,How are you? Where are you going?,הולך,הוּא,he,2
L018.T03,How are you? Where are you going?,הולך,אֵיך,how?,3
L018.T04,With whom are you going to the café?,עם,ם,Mem Sofit,1
L018.T04,With whom are you going to the café?,עם,ע,Ayin,1
L018.T04,With whom are you going to the café?,מי,י,Yod,1
L018.T04,With whom are you going to the café?,מי,מ,Mem,1
L018.T04,With whom are you going to the café?,הוא,הוּא,he,1
L018.T04,With whom are you going to the café?,הוא,א,Alef,2
L018.T04,With whom are you going to the café?,הולך,הוּא,he,2
L018.T04,With whom are you going to the café?,הולך,אֵיך,how?,3
L018.T04,With whom are you going to the café?,לבית,לִי,to me,2
L018.T04,With whom are you going to the café?,לבית,אִי,island,3
L018.T04,With whom are you going to the café?,קפה,ה,He,2
L018.T04,With whom are you going to the café?,קפה,זֶה,this,2
L018.T05,"Hello, I'm Orit's husband.",שלום,לוֹ,to him,2
L018.T05,"Hello, I'm Orit's husband.",שלום,שֵׁם,(first) name,2
L018.T05,"Hello, I'm Orit's husband.",אני,אִי,island,1
L018.T05,"Hello, I'm Orit's husband.",אני,א,Alef,2
L018.T05,"Hello, I'm Orit's husband.",הבעל,אֲבָל,"but, however",3
L018.T05,"Hello, I'm Orit's husband.",הבעל,אֵבֶל,"grief, mourning",3
L018.T05,"Hello, I'm Orit's husband.",של,ל,Lamed,1
L018.T05,"Hello, I'm Orit's husband.",של,A,Alpha,2
L018.T05,"Hello, I'm Orit's husband.",אורית,אֱמֶת,truth,3
L018.T05,"Hello, I'm Orit's husband.",אורית,אִי,island,3
L019.N19,Nineteenth lesson,שִׁעוּר,שִׁיעוּר,"lesson, class; rate, measure",1
L019.N19,Nineteenth lesson,שִׁעוּר,שָׁבוּר,"broken, fractured; depressed, despondent",2
L019.N19,Nineteenth lesson,תשַׁע,תֵשַׁע,nine,1
L019.N19,Nineteenth lesson,תשַׁע,חָשַׁב,"thought (3rd, m, s)",3
L019.N19,Nineteenth lesson,עֶשׂרֵה,עֶזְרָה,"assistance, help",3
L019.N19,Nineteenth lesson,עֶשׂרֵה,עֶשֶׂר,ten,3
L019.S00,A sporty family,מִשׁפָּחָה,מִשְׁפָּחָה,family,1
L019.S00,A sporty family,מִשׁפָּחָה,מִסְפָּרָה,"barber shop, hairdressing salon",3
L019.S01,In the morning Dad plays football.,בַּבֹּקֶר,בּוֹקֶר,"morning, dawn",3
L019.S01,In the morning Dad plays football.,בַּבֹּקֶר,בַּצּוֹרֶת,drought,4
L019.S01,In the morning Dad plays football.,אַבָּא,אַבָּא,"father, dad",2
L019.S01,In the morning Dad plays football.,אַבָּא,אֲבָל,"but, however",3
L019.S01,In the morning Dad plays football.,מְשַׂחֵק,מְשַׂחֵק,"plays, acts (m, s)",0
L019.S01,In the morning Dad plays football.,מְשַׂחֵק,לְשַׂחֵק,"to play (game, role)",1
L019.S01,In the morning Dad plays football.,כַּדוּרֶגֶל,כַּדּוּרֶגֶל,"soccer, football",1
L019.S01,In the morning Dad plays football.,כַּדוּרֶגֶל,כַּף רֶגֶל,sole (foot),3
L019.S02,Mom plays tennis on the beach.,אִמָא,אִימָא,mom,1
L019.S02,Mom plays tennis on the beach.,אִמָא,אֱמֶת,truth,3
L019.S02,Mom plays tennis on the beach.,מְשַׂחֶקֶת,מְשַׂחֵק,"plays, acts (m, s)",3
L019.S02,Mom plays tennis on the beach.,מְשַׂחֶקֶת,לְשַׂחֵק,"to play (game, role)",4
L019.S02,Mom plays tennis on the beach.,טֶנִיס,טֶנִיס,tennis,0
L019.S02,Mom plays tennis on the beach.,טֶנִיס,אֲנִי,"I, ego",3
L019.S02,Mom plays tennis on the beach.,בְּחוֹף,בְּלוֹג,blog,2
L019.S02,Mom plays tennis on the beach.,בְּחוֹף,בְּעוֹד,"concurrently, while; in another (minute, hour, …)",2
L019.S02,Mom plays tennis on the beach.,הַיָם,הַאִם,yes-no?,2
L019.S02,Mom plays tennis on the beach.,הַיָם,הַיוֹם,today,2
L019.S03,My big brother and my little brother play handball.,אָחִי,אֲנִי,"I, ego",2
L019.S03,My big brother and my little brother play handball.,אָחִי,אִי,island,2
L019.S03,My big brother and my little brother play handball.,הַגָדוֹל,גָּדוֹל,big,3
L019.S03,My big brother and my little brother play handball.,הַגָדוֹל,הַכּוֹל,"everything, all",3
L019.S03,My big brother and my little brother play handball.,וְאָחִי,יְמָנִי,right (adj.),3
L019.S03,My big brother and my little brother play handball.,וְאָחִי,צְבָאִי,military (adj.),3
L019.S03,My big brother and my little brother play handball.,הַקָטָן,קָטָן,"small, little, young; diminutive, insignificant, unimportant",2
L019.S03,My big brother and my little brother play handball.,הַקָטָן,סַרְטָן,"crab, lobster; cancer, malignancy",3
L019.S03,My big brother and my little brother play handball.,מְשַׂחֲקִים,לְהַחֲרִים,to boycott; to confiscate,4
L019.S03,My big brother and my little brother play handball.,מְשַׂחֲקִים,מְשַׂחֵק,"plays, acts (m, s)",4
L019.S03,My big brother and my little brother play handball.,כַּדוּריָד,כַּדּוּר,"ball, sphere; bullet; pill, tablet",4
L019.S03,My big brother and my little brother play handball.,כַּדוּריָד,כַּדּוּרְסָל,basketball,4
L019.S04,My big sister and my little sister play basketball.,אֲחוֹתִי,אָחוֹת,sister; nurse,3
L019.S04,My big sister and my little sister play basketball.,אֲחוֹתִי,אוֹפִי,"character, nature, personality",3
L019.S04,My big sister and my little sister play basketball.,הַגדוֹלָה,הַגוֹלָן,the Golan,2
L019.S04,My big sister and my little sister play basketball.,הַגדוֹלָה,אֲגוֹרָה,100th of a shekel,4
L019.S04,My big sister and my little sister play basketball.,וְאֲחוֹתִי,מֵאֲחוֹרֵי,behind,4
L019.S04,My big sister and my little sister play basketball.,וְאֲחוֹתִי,אָחוֹת,sister; nurse,5
L019.S04,My big sister and my little sister play basketball.,הַקטָנָה,הֲבָנָה,"understanding, comprehension",3
L019.S04,My big sister and my little sister play basketball.,הַקטָנָה,הֲכָנָה,preparation,3
L019.S04,My big sister and my little sister play basketball.,מְשַׂחֲקוֹת,לְהַחֲווֹת,"to indicate, gesture, give a sign",4
L019.S04,My big sister and my little sister play basketball.,מְשַׂחֲקוֹת,מְשַׂחֵק,"plays, acts (m, s)",4
L019.S04,My big sister and my little sister play basketball.,כַּדוּרסַל,כַּדּוּרְסָל,basketball,3
L019.S04,My big sister and my little sister play basketball.,כַּדוּרסַל,כַּדּוּר,"ball, sphere; bullet; pill, tablet",4
L019.S05,I play a video game at home.,אֲנִי,אֲנִי,"I, ego",0
L019.S05,I play a video game at home.,אֲנִי,אִי,island,2
L019.S05,I play a video game at home.,מְשַׂחֵק,מְשַׂחֵק,"plays, acts (m, s)",0
L019.S05,I play a video game at home.,מְשַׂחֵק,לְשַׂחֵק,"to play (game, role)",1
L019.S05,I play a video game at home.,בְּמִשׂחָק,בְּדִיחָה,joke,4
L019.S05,I play a video game at home.,בְּמִשׂחָק,מִשְׂחָק,"game, match",4
L019.S05,I play a video game at home.,וִידֵאוֹ,וִידֵאוֹ,"video, VCR",0
L019.S05,I play a video game at home.,וִידֵאוֹ,אִיתּוֹ,with him,4
L019.S05,I play a video game at home.,בַּבַּיִת,בֶּן בַּיִת,"close friend, like one of the family",3
L019.S05,I play a video game at home.,בַּבַּיִת,בַּיִת,"house, home; stanza (music)",3
L019.T01,Mom and dad play tennis.,אמא,א,Alef,2
L019.T01,Mom and dad play tennis.,אמא,אִי,island,2
L019.T01,Mom and dad play tennis.,ואבא,א,Alef,3
L019.T01,Mom and dad play tennis.,ואבא,אִי,island,3
L019.T01,Mom and dad play tennis.,משחקים,מְחִיר,price,3
L019.T01,Mom and dad play tennis.,משחקים,חַי,"alive, vivacious; raw, uncooked; fresh",4
L019.T01,Mom and dad play tennis.,טניס,טֶנִיס,tennis,2
L019.T01,Mom and dad play tennis.,טניס,נֵס,"miracle, wonder",2
L019.T02,My big sister is playing a video game.,אחותי,אֲנִי,"I, ego",3
L019.T02,My big sister is playing a video game.,אחותי,אִי,island,3
L019.T02,My big sister is playing a video game.,הגדולה,הֲדוֹם,"footrest, stool",3
L019.T02,My big sister is playing a video game.,הגדולה,הוֹוֶה,present,3
L019.T02,My big sister is playing a video game.,משחקת,אַחַת,one,3
L019.T02,My big sister is playing a video game.,משחקת,מֵת,"dead, deceased",3
L019.T02,My big sister is playing a video game.,במשחק,מַחַק,eraser,3
L019.T02,My big sister is playing a video game.,במשחק,אֵשׁ,"fire, flame",4
L019.T02,My big sister is playing a video game.,וידאו,וִידֵאוֹ,"video, VCR",3
L019.T02,My big sister is playing a video game.,וידאו,א,Alef,4
L019.T03,The little brother plays football/soccer.,האח,א,Alef,2
L019.T03,The little brother plays football/soccer.,האח,אָח,"brother, fellow; male nurse",2
L019.T03,The little brother plays football/soccer.,הקטן,הֵן,they,2
L019.T03,The little brother plays football/soccer.,הקטן,אֵין,there isn't / aren't,3
L019.T03,The little brother plays football/soccer.,משחק,מַחַק,eraser,2
L019.T03,The little brother plays football/soccer.,משחק,אָח,"brother, fellow; male nurse",3
L019.T03,The little brother plays football/soccer.,כדורגל,כּוֹל,"all, every, each",3
L019.T03,The little brother plays football/soccer.,כדורגל,בּוּל,"stamp, postage",4
L019.T04,The little sister and Mom play handball.,האחות,אֶת,[Direct Object Marker],3
L019.T04,The little sister and Mom play handball.,האחות,אַחַת,one,3
L019.T04,The little sister and Mom play handball.,הקטנה,הִינֵה,"here (is), behold",3
L019.T04,The little sister and Mom play handball.,הקטנה,הָיָה,he was,3
L019.T04,The little sister and Mom play handball.,ואמא,א,Alef,3
L019.T04,The little sister and Mom play handball.,ואמא,אִי,island,3
L019.T04,The little sister and Mom play handball.,משחקות,אַחַת,one,4
L019.T04,The little sister and Mom play handball.,משחקות,אָחוֹת,sister; nurse,4
L019.T04,The little sister and Mom play handball.,כדוריד,בָּרָד,hail,4
L019.T04,The little sister and Mom play handball.,כדוריד,דַּי,"enough, sufficient",4
L019.T05,The big brother plays basketball.,האח,א,Alef,2
L019.T05,The big brother plays basketball.,האח,אָח,"brother, fellow; male nurse",2
L019.T05,The big brother plays basketball.,הגדול,גַּל,"wave, tilde",3
L019.T05,The big brother plays basketball.,הגדול,הֲדוֹם,"footrest, stool",3
L019.T05,The big brother plays basketball.,משחק,מַחַק,eraser,2
L019.T05,The big brother plays basketball.,משחק,אָח,"brother, fellow; male nurse",3
L019.T05,The big brother plays basketball.,כדורסל,כּוֹל,"all, every, each",3
L019.T05,The big brother plays basketball.,כדורסל,כּוֹס,"cup, glass",3
L020.N20,Twentieth lesson,שִׁעוּר,שִׁיעוּר,"lesson, class; rate, measure",1
L020.N20,Twentieth lesson,שִׁעוּר,שָׁבוּר,"broken, fractured; depressed, despondent",2
L020.N20,Twentieth lesson,עֶשׂרִים,עֶשְׂרִים,twenty,1
L020.N20,Twentieth lesson,עֶשׂרִים,הָעֶשְׂרִים,the twentieth,3
L020.S00,Weekend,סוֹף,סוֹף,"end, finish",0
L020.S00,Weekend,סוֹף,חוֹף,"beach, shore",1
L020.S00,Weekend,שָׁבוּעַ,שָׁבוּעַ,week,0
L020.S00,Weekend,שָׁבוּעַ,הַשָׁבוּעַ,this week,2
L020.S01,At last! The weekend!,סוֹף,סוֹף,"end, finish",0
L020.S01,At last! The weekend!,סוֹף,חוֹף,"beach, shore",1
L020.S01,At last! The weekend!,סוֹף,סוֹף,"end, finish",0
L020.S01,At last! The weekend!,סוֹף,חוֹף,"beach, shore",1
L020.S01,At last! The weekend!,סוֹף,סוֹף,"end, finish",0
L020.S01,At last! The weekend!,סוֹף,חוֹף,"beach, shore",1
L020.S01,At last! The weekend!,שָׁבוּעַ,שָׁבוּעַ,week,0
L020.S01,At last! The weekend!,שָׁבוּעַ,הַשָׁבוּעַ,this week,2
L020.S02,In the morning we swim in the pool.,בַּבּוֹקֶר,בַּצּוֹרֶת,drought,3
L020.S02,In the morning we swim in the pool.,בַּבּוֹקֶר,בּוֹקֶר,"morning, dawn",3
L020.S02,In the morning we swim in the pool.,אֲנַחנוּ,אֲנַחְנוּ,we,1
L020.S02,In the morning we swim in the pool.,אֲנַחנוּ,אֲפִילוּ,even,4
L020.S02,In the morning we swim in the pool.,שׂחִים,חָמִים,"luke-, a bit warm; pleasant, cozy",3
L020.S02,In the morning we swim in the pool.,שׂחִים,טָעִים,"tasty, delicious",3
L020.S02,In the morning we swim in the pool.,בַּבּרֵכָה,בְּרֵיכָה,"(swimming) pool, pond",4
L020.S02,In the morning we swim in the pool.,בַּבּרֵכָה,בְּרָכָה,"blessing, congratulation, greeting",4
L020.S03,In the evening we go to friends.,בָּעֶרֶב,עֶרֶב,evening,3
L020.S03,In the evening we go to friends.,בָּעֶרֶב,בְּעֶצֶם,"in fact, actually",4
L020.S03,In the evening we go to friends.,אֲנַחנוּ,אֲנַחְנוּ,we,1
L020.S03,In the evening we go to friends.,אֲנַחנוּ,אֲפִילוּ,even,4
L020.S03,In the evening we go to friends.,הוֹלכִים,רוֹאִים,"see (m, p)",3
L020.S03,In the evening we go to friends.,הוֹלכִים,רוֹצִים,"want (m, p)",3
L020.S03,In the evening we go to friends.,לְחֲבֵרִים,לְבָנִים,"linen, lingerie, undergarments",4
L020.S03,In the evening we go to friends.,לְחֲבֵרִים,לְהַחֲרִים,to boycott; to confiscate,4
L020.S04,We talk politics.,מְדַבּרִים,לְהַחֲרִים,to boycott; to confiscate,4
L020.S04,We talk politics.,מְדַבּרִים,בְּרִית,"covenant, alliance",5
L020.S04,We talk politics.,עַל,עַל,"on (top), about, super-, above, more/larger than",0
L020.S04,We talk politics.,עַל,סַל,basket,1
L020.S04,We talk politics.,פּוֹלִיטִיקָה,פּוֹלִיטִיקָה,politics,0
L020.S04,We talk politics.,פּוֹלִיטִיקָה,פִיזִיקָה,physics,5
L020.S05,We chat and have a barbecue.,וְאוֹכלִים,אֱלוֹהִים,God,5
L020.S05,We chat and have a barbecue.,וְאוֹכלִים,אַקְלִים,climate,5
L020.S05,We chat and have a barbecue.,עַל,עַל,"on (top), about, super-, above, more/larger than",0
L020.S05,We chat and have a barbecue.,עַל,סַל,basket,1
L020.S05,We chat and have a barbecue.,הָאֵשׁ,אֵשׁ,"fire, flame",2
L020.S05,We chat and have a barbecue.,הָאֵשׁ,חָמֵשׁ,five,2
L020.S06,A fun weekend!,סוֹף,סוֹף,"end, finish",0
L020.S06,A fun weekend!,סוֹף,חוֹף,"beach, shore",1
