#separator:tab
#html:false
#tags column:13
אִימָא	mom		נ	n			אִימָּהוֹת	sing. less formal than אֵם	אימא שלי שוכנת בתל אביב.‏My mother resides in Tel Aviv.			DL::01 DL::Letters1 HfS::0::1 HfS::1::28
כָּתַב	wrote	3rd m s	פָּעַ	v	כ־ת־ב		כּוֹתֵבkotevכּוֹתֶבֶתkotevetכּוֹתְבִיםkotvimכּוֹתְבוֹתkotvotכָּתַבְתִּיkatavtiכָּתַבְנוּkatavnuכָּתַבְתָּkatavtaכָּתַבְתְּkatavtכְּתַבְתֶּםktavtemכְּתַבְתֶּןktavtenכָּתַבkatavכָּתְבָהkatvaכָּתְבוּkatvuאֶכְתּוֹבechtovנִכְתּוֹבnichtovתִּכְתּוֹבtichtovתִּכְתְּבִיtichteviתִּכְתְּבוּtichtevuתִּכְתּוֹבְנָהtichtovnaיִכְתּוֹבyichtovתִּכְתּוֹבtichtovיִכְתְּבוּyichtevuכְּתוֹב!‏ktov!כִּתְבִי!‏kitvi!כִּתְבוּ!‏kitvu!כְּתוֹבְנָה!‏ktovna!		הוּא כתב מכתב.‏He wrote a letter.	הוא כתב לי מכתב ארוך.‏He wrote me a long letter.		DL::47 DL::Past1 HfS::0::6 כ::ת::ב
לִקְפּוֹץ	to jump, hop, bounce		פָּעַ	v	ק־פ־ץ		קוֹפֵץkofetzקוֹפֶצֶתkofetzetקוֹפְצִיםkoftzimקוֹפְצוֹתkoftzotקָפַצְתִּיkafatztiקָפַצְנוּkafatznuקָפַצְתָּkafatztaקָפַצְתְּkafatztקְפַצְתֶּםkfatztemקְפַצְתֶּןkfatztenקָפַץkafatzקָפְצָהkaftzaקָפְצוּkaftzuאֶקְפּוֹץekpotzנִקְפּוֹץnikpotzתִּקְפּוֹץtikpotzתִּקְפְּצִיtikpetziתִּקְפְּצוּtikpetzuתִּקְפּוֹצְנָהtikpotznaיִקְפּוֹץyikpotzתִּקְפּוֹץtikpotzיִקְפְּצוּyikpetzuקְפוֹץ!‏kfotz!קִפְצִי!‏kiftzi!קִפְצוּ!‏kiftzu!קְפוֹצְנָה!‏kfotzna!	coll.: rise, jump at (idea, …), visit briefly	האיש קפץ על פסגת ההר.‏The man jumped on top of the mountain.אני צריך לקפוץ לביקור אצל מעצב השיער.‏I have to visit the stylist.אני לא מודד את הצלחתו של אדם על ידי כמה גבוה הוא מטפס אלא כמה גבוה הוא קופץ כשהוא פוגע בתחתית.‏I don't measure a man's success by how high he climbs but how high he bounces when he hits bottom.יכול לקפוץ מעלcan jump over			DL::47 DL::Past1 ק::פ::ץ
קָפַץ	jumped, hopped	3rd m s	פָּעַ	v	ק־פ־ץ		קוֹפֵץkofetzקוֹפֶצֶתkofetzetקוֹפְצִיםkoftzimקוֹפְצוֹתkoftzotקָפַצְתִּיkafatztiקָפַצְנוּkafatznuקָפַצְתָּkafatztaקָפַצְתְּkafatztקְפַצְתֶּםkfatztemקְפַצְתֶּןkfatztenקָפַץkafatzקָפְצָהkaftzaקָפְצוּkaftzuאֶקְפּוֹץekpotzנִקְפּוֹץnikpotzתִּקְפּוֹץtikpotzתִּקְפְּצִיtikpetziתִּקְפְּצוּtikpetzuתִּקְפּוֹצְנָהtikpotznaיִקְפּוֹץyikpotzתִּקְפּוֹץtikpotzיִקְפְּצוּyikpetzuקְפוֹץ!‏kfotz!קִפְצִי!‏kiftzi!קִפְצוּ!‏kiftzu!קְפוֹצְנָה!‏kfotzna!		האיש קפץ על פסגת ההר.‏The man jumped on top of the mountain.			DL::47 DL::Past1 ק::פ::ץ
גָּנַב	stole	3rd m s	פָּעַ	v	ג־נ־ב		גּוֹנֵבgonevגּוֹנֶבֶתgonevetגּוֹנְבִיםgonvimגּוֹנְבוֹתgonvotגָּנַבְתִּיganavtiגָּנַבְנוּganavnuגָּנַבְתָּganavtaגָּנַבְתְּganavtגְּנַבְתֶּםgnavtemגְּנַבְתֶּןgnavtenגָּנַבganavגָּנְבָהganvaגָּנְבוּganvuאֶגְנוֹבegnovנִגְנוֹבnignovתִּגְנוֹבtignovתִּגְנְבִיtigneviתִּגְנְבוּtignevuתִּגְנוֹבְנָהtignovnaיִגְנוֹבyignovתִּגְנוֹבtignovיִגְנְבוּyignevuגְּנוֹב!‏gnov!גִּנְבִי!‏ginvi!גִּנְבוּ!‏ginvu!גְּנוֹבְנָה!‏gnovna!	גַּנָּבthief		הרוצח האמיתי גנב את המכונית שלו ולְהַגְדִּיר אותו.‏The real killer stole his car and set him up.		DL::47 DL::Past1 HfS::2::06 ג::נ::ב
נִיסָּה	tried	3rd m s	פִּעֵ	v	נ־ס־ה		מְנַסֶּהmenaseמְנַסָּהmenasaמְנַסִּיםmenasimמְנַסּוֹתmenasotנִיסִּיתִיnisitiנִיסִּינוּnisinuנִיסִּיתָnisitaנִיסִּיתnisitנִיסִּיתֶםnisitemנִיסִּיתֶןnisitenנִיסָּהnisaנִיסְּתָהnistaנִיסּוּnisuאֲנַסֶּהanaseנְנַסֶּהnenaseתְּנַסֶּהtenaseתְּנַסִּיtenasiתְּנַסּוּtenasuתְּנַסֶּינָהtenasenaיְנַסֶּהyenaseתְּנַסֶּהtenaseיְנַסּוּyenasuנַסֵּה!‏nase!נַסִּי!‏nasi!נַסּוּ!‏nasu!נַסֶּינָה!‏nasena!			הוא ניסה להיכנס דרך החלון.‏He tried to get in through the window.הוא קינא באַהֲבָתָם, ולָכֵן נִיסָּה לִשְׁבּוֹר אותה.‏He was jealous of their love, so he tried to break it.		DL::47 DL::Past1 HfS::1::28 נ::ס::ה
דִּיבֵּר	spoke, talked	3rd m s	פִּעֵ	v	ד־ב־ר		מְדַבֵּרmedaberמְדַבֶּרֶתmedaberetמְדַבְּרִיםmedabrimמְדַבְּרוֹתmedabrotדִּיבַּרְתִּיdibartiדִּיבַּרְנוּdibarnuדִּיבַּרְתָּdibartaדִּיבַּרְתְּdibartדִּיבַּרְתֶּםdibartemדִּיבַּרְתֶּןdibartenדִּיבֵּרdiberדִּיבְּרָהdibraדִּיבְּרוּdibruאֲדַבֵּרadaberנְדַבֵּרnedaberתְּדַבֵּרtedaberתְּדַבְּרִיtedabriתְּדַבְּרוּtedabruתְּדַבֵּרְנָהtedabernaיְדַבֵּרyedaberתְּדַבֵּרtedaberיְדַבְּרוּyedabruדַּבֵּר!‏daber!דַּבְּרִי!‏dabri!דַּבְּרוּ!‏dabru!דַּבֵּרְנָה!‏daberna!	עם	הדובר דיבר בכנס.‏The speaker spoke at the conference.המרכזן דיבר עם לקוח.‏The operator talked with a customer.	אתה יודע על מה הוא דיבר?‏Do you know what he talked [was talking] about?דיברתי אתו אבל אתה לא דיברתי.‏I spoke with him but I didn't speak with her.לפני חצי שנה היא דיברה רק אנגלית.‏Six months ago she spoke nothing but English.		DL::47 DL::Past1 HfS::0::5 ד::ב::ר
בִּישֵּׁל	cooked, boiled	3rd m s	פִּעֵ	v	ב־שׁ־ל		מְבַשֵּׁלmevashelמְבַשֶּׁלֶתmevasheletמְבַשְּׁלִיםmevashlimמְבַשְּׁלוֹתmevashlotבִּישַּׁלְתִּיbishaltiבִּישַּׁלְנוּbishalnuבִּישַּׁלְתָּbishaltaבִּישַּׁלְתְּbishaltבִּישַּׁלְתֶּםbishaltemבִּישַּׁלְתֶּןbishaltenבִּישֵּׁלbishelבִּישְּׁלָהbishlaבִּישְּׁלוּbishluאֲבַשֵּׁלavashelנְבַשֵּׁלnevashelתְּבַשֵּׁלtevashelתְּבַשְּׁלִיtevashliתְּבַשְּׁלוּtevashluתְּבַשֵּׁלְנָהtevashelnaיְבַשֵּׁלyevashelתְּבַשֵּׁלtevashelיְבַשְּׁלוּyevashluבַּשֵּׁל!‏bashel!בַּשְּׁלִי!‏bashli!בַּשְּׁלוּ!‏bashlu!בַּשֵּׁלְנָה!‏bashelna!		השף בישל במטבח.‏The chef cooked in the kitchen.	בִּישֵּׁל עַל הַאֵשׁbarbecue		DL::47 DL::Past1 HfS::2::01 ב::שׁ::ל
אִיבֵּד	lost, misplaced	sth. – 3rd m s	פִּעֵ	v	א־ב־ד		מְאַבֵּדme'abedמְאַבֶּדֶתme'abedetמְאַבְּדִיםme'abdimמְאַבְּדוֹתme'abdotאִיבַּדְתִּיibadetiאִיבַּדְנוּibadnuאִיבַּדְתָּibadetaאִיבַּדְתְּibadetאִיבַּדְתֶּםibadetemאִיבַּדְתֶּןibadetenאִיבֵּדibedאִיבְּדָהibdaאִיבְּדוּibduאֲאַבֵּדa'abedנְאַבֵּדne'abedתְּאַבֵּדte'abedתְּאַבְּדִיte'abdiתְּאַבְּדוּte'abduתְּאַבֵּדְנָהte'abednaיְאַבֵּדye'abedתְּאַבֵּדte'abedיְאַבְּדוּye'abduאַבֵּד!‏abed!אַבְּדִי!‏abdi!אַבְּדוּ!‏abdu!אַבֵּדְנָה!‏abedna!		הוא איבד את מִשְׂרָתוֹ.‏He lost his position.הוא איבד את עֲבוֹדָתוֹ.‏He lost his job.	המנהל איבד כל אמון בו.‏The manager lost all faith in him.איבדתי את תעודת הזהות שלי.‏I lost my ID card.הגברת הזאת איבדה את הארנק שלה.‏This lady has lost her purse.כשחָצָה את הנָהָר הוא אִיבֵּד סנדל אחד.‏As he crossed the river, he lost a sandal.		DL::47 DL::Past1 HfS::2::13 א::ב::ד
שִׂיחֵק	played	3rd m s	פִּעֵ	v	שׂ־ח־ק		מְשַׂחֵקmesachekמְשַׂחֶקֶתmesacheketמְשַׂחֲקִיםmesachakimמְשַׂחֲקוֹתmesachakotשִׂיחַקְתִּיsichaktiשִׂיחַקְנוּsichaknuשִׂיחַקְתָּsichaktaשִׂיחַקְתְּsichaktשִׂיחַקְתֶּםsichaktemשִׂיחַקְתֶּןsichaktenשִׂיחֵקsichekשִׂיחֲקָהsichakaשִׂיחֲקוּsichakuאֲשַׂחֵקasachekנְשַׂחֵקnesachekתְּשַׂחֵקtesachekתְּשַׂחֲקִיtesachakiתְּשַׂחֲקוּtesachakuתְּשַׂחֵקְנָהtesacheknaיְשַׂחֵקyesachekתְּשַׂחֵקtesachekיְשַׂחֲקוּyesachakuשַׂחֵק!‏sachek!שַׂחֲקִי!‏sachaki!שַׂחֲקוּ!‏sachaku!שַׂחֵקְנָה!‏sachekna!		שיחקתי טניס.‏I played tennis.כשהייתי בתיכון, שיחקתי כדורגל בשביל קבוצת בית הספר.‏When I was in high school, I played soccer for the school team.	הוא שיחק עם הילדים.‎He played with the children.הילד שיחק בלֶגוֹ והִרְכִּיב את הבית לבד.‏The boy played with the Lego and put the house together all by himself.	🎾, …	DL::47 DL::Past1 HfS::1::06
סִיפֵּר	told	3rd m s	פִּעֵ	v	ס־פ־ר		מְסַפֵּרmesaperמְסַפֶּרֶתmesaperetמְסַפְּרִיםmesaprimמְסַפְּרוֹתmesaprotסִיפַּרְתִּיsipartiסִיפַּרְנוּsiparnuסִיפַּרְתָּsipartaסִיפַּרְתְּsipartסִיפַּרְתֶּםsipartemסִיפַּרְתֶּןsipartenסִיפֵּרsiperסִיפְּרָהsipraסִיפְּרוּsipruאֲסַפֵּרasaperנְסַפֵּרnesaperתְּסַפֵּרtesaperתְּסַפְּרִיtesapriתְּסַפְּרוּtesapruתְּסַפֵּרְנָהtesapernaיְסַפֵּרyesaperתְּסַפֵּרtesaperיְסַפְּרוּyesapruסַפֵּר!‏saper!סַפְּרִי!‏sapri!סַפְּרוּ!‏sapru!סַפֵּרְנָה!‏saperna!		הוא סיפר לנו שקר.‏He told us a lie.	רפי סיפר סיפורים בלי סוף והִצְחִיק אותנו כל הערב.‏Rafi told stories endlessly and kept us laughing all evening long.		DL::47 DL::Past1 HfS::1::10 HfS::1::14 ס::פ::ר
בִּיקֵּשׁ	requested, asked	for sth. – 3rd m s	פִּעֵ	v	ב־ק־שׁ		מְבַקֵּשׁmevakeshמְבַקֶּשֶׁתmevakeshetמְבַקְּשִׁיםmevakshimמְבַקְּשׁוֹתmevakshotבִּיקַּשְׁתִּיbikashtiבִּיקַּשְׁנוּbikashnuבִּיקַּשְׁתָּbikashtaבִּיקַּשְׁתְּbikashtבִּיקַּשְׁתֶּםbikashtemבִּיקַּשְׁתֶּןbikashtenבִּיקֵּשׁbikeshבִּיקְּשָׁהbikshaבִּיקְּשׁוּbikshuאֲבַקֵּשׁavakeshנְבַקֵּשׁnevakeshתְּבַקֵּשׁtevakeshתְּבַקְּשִׁיtevakshiתְּבַקְּשׁוּtevakshuתְּבַקֵּשְׁנָהtevakeshnaיְבַקֵּשׁyevakeshתְּבַקֵּשׁtevakeshיְבַקְּשׁוּyevakshuבַּקֵּשׁ!‏bakesh!בַּקְּשִׁי!‏bakshi!בַּקְּשׁוּ!‏bakshu!בַּקֵּשְׁנָה!‏bakeshna!		אשה יפה ביקשה ממני לתת לך את מספר הטלפון  הזה.‏A beautiful lady asked me to give this phone number to you.	הוא ביקש את עזרתי.‏He asked for my help.החולה ביקש שאני אטייל אתו קצת.‏The patient asked me to walk with him for a bit.השוטר ביקש מהנוסעים שיראו לו את הדרכונים שלהם.‏The policeman asked the passengers to show him their passports.		DL::47 DL::Past1 HfS::1::12 ב::ק::שׁ
סִייֵּם	finished	3rd m s	פִּעֵ	v	ס־י־ם		מְסַייֵּםmesayemמְסַייֶּמֶתmesayemetמְסַייְּמִיםmesaymimמְסַייְּמוֹתmesaymotסִייַּמְתִּיsiyamtiסִייַּמְנוּsiyamnuסִייַּמְתָּsiyamtaסִייַּמְתְּsiyamtסִייַּמְתֶּםsiyamtemסִייַּמְתֶּןsiyamtenסִייֵּםsiyemסִייְּמָהsiymaסִייְּמוּsiymuאֲסַייֵּםasayemנְסַייֵּםnesayemתְּסַייֵּםtesayemתְּסַייְּמִיtesaymiתְּסַייְּמוּtesaymuתְּסַייֵּמְנָהtesayemnaיְסַייֵּםyesayemתְּסַייֵּםtesayemיְסַייְּמוּyesaymuסַייֵּם!‏sayem!סַייְּמִי!‏saymi!סַייְּמוּ!‏saymu!סַייֵּמְנָה!‏sayemna!		גּוֹלֵשׁ הסקי סיים את המֵירוֹץ.‏The skier finished the race.			DL::47 DL::Past1 ס::י::ם
שִׁילֵּם	paid	3rd m s	פִּעֵ	v	שׁ־ל־ם		מְשַׁלֵּםmeshalemמְשַׁלֶּמֶתmeshalemetמְשַׁלְּמִיםmeshalmimמְשַׁלְּמוֹתmeshalmotשִׁילַּמְתִּיshilamtiשִׁילַּמְנוּshilamnuשִׁילַּמְתָּshilamtaשִׁילַּמְתְּshilamtשִׁילַּמְתֶּםshilamtemשִׁילַּמְתֶּןshilamtenשִׁילֵּםshilemשִׁילְּמָהshilmaשִׁילְּמוּshilmuאֲשַׁלֵּםashalemנְשַׁלֵּםneshalemתְּשַׁלֵּםteshalemתְּשַׁלְּמִיteshalmiתְּשַׁלְּמוּteshalmuתְּשַׁלֵּמְנָהteshalemnaיְשַׁלֵּםyeshalemתְּשַׁלֵּםteshalemיְשַׁלְּמוּyeshalmuשַׁלֵּם!‏shalem!שַׁלְּמִי!‏shalmi!שַׁלְּמוּ!‏shalmu!שַׁלֵּמְנָה!‏shalemna!			מי עוד לא שילם?‏Who hasn't paid yet?היא לא שילמה את המְחִיר המלא.‏She didn't pay the full price.		DL::47 DL::Past1 HfS::1::09 שׁ::ל::ם
שִׁיקֵּר	lied	3rd m s	פִּעֵ	v	שׁ־ק־ר		מְשַׁקֵּרmeshakerמְשַׁקֶּרֶתmeshakeretמְשַׁקְּרִיםmeshakrimמְשַׁקְּרוֹתmeshakrotשִׁיקַּרְתִּיshikartiשִׁיקַּרְנוּshikarnuשִׁיקַּרְתָּshikartaשִׁיקַּרְתְּshikartשִׁיקַּרְתֶּםshikartemשִׁיקַּרְתֶּןshikartenשִׁיקֵּרshikerשִׁיקְּרָהshikraשִׁיקְּרוּshikruאֲשַׁקֵּרashakerנְשַׁקֵּרneshakerתְּשַׁקֵּרteshakerתְּשַׁקְּרִיteshakriתְּשַׁקְּרוּteshakruתְּשַׁקֵּרְנָהteshakernaיְשַׁקֵּרyeshakerתְּשַׁקֵּרteshakerיְשַׁקְּרוּyeshakruשַׁקֵּר!‏shaker!שַׁקְּרִי!‏shakri!שַׁקְּרוּ!‏shakru!שַׁקֵּרְנָה!‏shakerna!			זה לא נכון, הוא שיקר לך.‏That's not true, he lied to you.		DL::47 DL::Past1 HfS::2::03 שׁ::ק::ר
חִיכָּה	waited	3rd m s	פִּעֵ	v	ח־כ־ה		מְחַכֶּהmechakeמְחַכָּהmechakaמְחַכִּיםmechakimמְחַכּוֹתmechakotחִיכִּיתִיchikitiחִיכִּינוּchikinuחִיכִּיתָchikitaחִיכִּיתchikitחִיכִּיתֶםchikitemחִיכִּיתֶןchikitenחִיכָּהchikaחִיכְּתָהchiktaחִיכּוּchikuאֲחַכֶּהachakeנְחַכֶּהnechakeתְּחַכֶּהtechakeתְּחַכִּיtechakiתְּחַכּוּtechakuתְּחַכֶּינָהtechakenaיְחַכֶּהyechakeתְּחַכֶּהtechakeיְחַכּוּyechakuחַכֵּה!‏chake!חַכִּי!‏chaki!חַכּוּ!‏chaku!חַכֶּינָה!‏chakena!		הנוסע חיכה לרכבת.‏The traveler waited for the train.	היא לא חיכתה לסוף ההצגה.‏She didn’t wait until the end of the show.החבר שלך חיכה לף עד עשר והלך.‏Your friend waited for you until ten and then left.		DL::47 DL::Past1 HfS::2::01 ח::כ::ה
נִיצֵּחַ	won	3rd m s	פִּעֵ	v	נ־צ־ח		מְנַצֵּחַmenatzeachמְנַצַּחַתmenatzachatמְנַצְּחִיםmenatzchimמְנַצְּחוֹתmenatzchotנִיצַּחְתִּיnitzachtiנִיצַּחְנוּnitzachnuנִיצַּחְתָּnitzachtaנִיצַּחְתְּnitzachtנִיצַּחְתֶּםnitzachtemנִיצַּחְתֶּןnitzachtenנִיצֵּחַnitzeach נִיצַּחnitzachנִיצְּחָהnitzchaנִיצְּחוּnitzchuאֲנַצֵּחַanatzeach אֲנַצַּחanatzachנְנַצֵּחַnenatzeach נְנַצַּחnenatzachתְּנַצֵּחַtenatzeach תְּנַצַּחtenatzachתְּנַצְּחִיtenatzchiתְּנַצְּחוּtenatzchuתְּנַצַּחְנָהtenatzachnaיְנַצֵּחַyenatzeach יְנַצַּחyenatzachתְּנַצֵּחַtenatzeach תְּנַצַּחtenatzachיְנַצְּחוּyenatzchuנַצֵּחַ!‏natzeach! נַצַּח!‏natzach!נַצְּחִי!‏natzchi!נַצְּחוּ!‏natzchu!נַצַּחְנָה!‏natzachna!		ניצח מירוץwin a race			DL::47 DL::Past1 נ::צ::ח
בִּיזְבֵּז	wasted, squandered	💸, … – 3rd m s	פִּעֵ	v	ב־ז־ב־ז		מְבַזְבֵּזmevazbezמְבַזְבֶּזֶתmevazbezetמְבַזְבְּזִיםmevazbezimמְבַזְבְּזוֹתmevazbezotבִּיזְבַּזְתִּיbizbaztiבִּיזְבַּזְנוּbizbaznuבִּיזְבַּזְתָּbizbaztaבִּיזְבַּזְתְּbizbaztבִּיזְבַּזְתֶּםbizbaztemבִּיזְבַּזְתֶּןbizbaztenבִּיזְבֵּזbizbezבִּיזְבְּזָהbizbezaבִּיזְבְּזוּbizbezuאֲבַזְבֵּזavazbezנְבַזְבֵּזnevazbezתְּבַזְבֵּזtevazbezתְּבַזְבְּזִיtevazbeziתְּבַזְבְּזוּtevazbezuתְּבַזְבֵּזְנָהtevazbeznaיְבַזְבֵּזyevazbezתְּבַזְבֵּזtevazbezיְבַזְבְּזוּyevazbezuבַּזְבֵּז!‏bazbez!בַּזְבְּזִי!‏bazbezi!בַּזְבְּזוּ!‏bazbezu!בַּזְבֵּזְנָה!‏bazbezna!			השָׂטָן לא ביזבז עָלֶייְךָ אף פעם זמן.‏The Devil hasn't wasted any time on you.		DL::47 DL::Past1 ב::ז::ב::ז
קִינֵּא	was jealous	3rd m s	פִּעֵ	v	ק־נ־א		מְקַנֵּאmekaneמְקַנְּאָהmekan'a מְקַנֵּאתmekanetמְקַנְּאִיםmekan'imמְקַנְּאוֹתmekan'otקִינֵּאתִיkinetiקִינֵּאנוּkinenuקִינֵּאתָkinetaקִינֵּאתkinetקִינֵּאתֶםkinetemקִינֵּאתֶןkinetenקִינֵּאkineקִינְּאָהkin'aקִינְּאוּkin'uאֲקַנֵּאakaneנְקַנֵּאnekaneתְּקַנֵּאtekaneתְּקַנְּאִיtekan'iתְּקַנְּאוּtekan'uתְּקַנֵּאנָהtekanenaיְקַנֵּאyekaneתְּקַנֵּאtekaneיְקַנְּאוּyekan'uקַנֵּא!‏kane!קַנְּאִי!‏kan'i!קַנְּאוּ!‏kan'u!קַנֵּאנָה!‏kanena!	ב־‏		הוא קינא באַהֲבָתָם, ולָכֵן נִיסָּה לִשְׁבּוֹר אותה.‏He was jealous of their love, so he tried to break it.		DL::47 DL::Past1 HfS::2::05 ק::נ::א
הִכִּיר	knew, was acquainted with	so. – 3rd m s	הִפְ	v	נ־כ־ר		מַכִּירmakirמַכִּירָהmakiraמַכִּירִיםmakirimמַכִּירוֹתmakirotהִכַּרְתִּיhikartiהִכַּרְנוּhikarnuהִכַּרְתָּhikartaהִכַּרְתְּhikartהִכַּרְתֶּםhikartemהִכַּרְתֶּןhikartenהִכִּירhikirהִכִּירָהhikiraהִכִּירוּhikiruאַכִּירakirנַכִּירnakirתַּכִּירtakirתַּכִּירִיtakiriתַּכִּירוּtakiruתַּכֵּרְנָהtakernaיַכִּירyakirתַּכִּירtakirיַכִּירוּyakiruהַכֵּר!‏haker!הַכִּירִי!‏hakiri!הַכִּירוּ!‏hakiru!הַכֵּרְנָה!‏hakerna!	את		לפני שהוא הכיר אותה, הוא כבר רצה להתחתן איתה.‏Before he knew her, he already wanted to marry her.		DL::47 DL::Past1 HfS::1::04 HfS::1::21 נ::כ::ר
הִקְשִׁיב	listened	to – 3rd m s	הִפְ	v	ק־שׁ־ב		מַקְשִׁיבmakshivמַקְשִׁיבָהmakshivaמַקְשִׁיבִיםmakshivimמַקְשִׁיבוֹתmakshivotהִקְשַׁבְתִּיhikshavtiהִקְשַׁבְנוּhikshavnuהִקְשַׁבְתָּhikshavtaהִקְשַׁבְתְּhikshavtהִקְשַׁבְתֶּםhikshavtemהִקְשַׁבְתֶּןhikshavtenהִקְשִׁיבhikshivהִקְשִׁיבָהhikshivaהִקְשִׁיבוּhikshivuאַקְשִׁיבakshivנַקְשִׁיבnakshivתַּקְשִׁיבtakshivתַּקְשִׁיבִיtakshiviתַּקְשִׁיבוּtakshivuתַּקְשֵׁבְנָהtakshevnaיַקְשִׁיבyakshivתַּקְשִׁיבtakshivיַקְשִׁיבוּyakshivuהַקְשֵׁב!‏hakshev!הַקְשִׁיבִי!‏hakshivi!הַקְשִׁיבוּ!‏hakshivu!הַקְשֵׁבְנָה!‏hakshevna!	ל־‏ actively engaging & full/willing attention → הֶאֱזִיןpassive & automatic	האישה הקשיבה למוסיקה.‏The woman listened to music.	הם בְּקוֹשִׁי הקשיבו להַקְדָּמָתִי.‏They were hardly [lit.: with difficulty] listening to my introduction.		DL::47 DL::Past1 HfS::1::27 ק::שׁ::ב
הֶרְאָה	showed	sth. – 3rd m s	הִפְ	v	ר־א־ה		מַרְאֶהmar'eמַרְאָהmar'aמַרְאִיםmar'imמַרְאוֹתmar'otהֶרְאֵיתִיher'eti הִרְאֵיתִיhir'etiהֶרְאֵינוּher'enu הִרְאֵינוּhir'enuהֶרְאֵיתָher'eta הִרְאֵיתָhir'etaהֶרְאֵיתher'et הִרְאֵיתhir'etהֶרְאֵיתֶםher'etem הִרְאֵיתֶםhir'etemהֶרְאֵיתֶןher'eten הִרְאֵיתֶןhir'etenהֶרְאָהher'a הִרְאָהhir'aהֶרְאֲתָהher'ata הִרְאֲתָהhir'ataהֶרְאוּher'u הִרְאוּhir'uאַרְאֶהar'eנַרְאֶהnar'eתַּרְאֶהtar'eתַּרְאִיtar'iתַּרְאוּtar'uתַּרְאֶינָהtar'enaיַרְאֶהyar'eתַּרְאֶהtar'eיַרְאוּyar'uהַרְאֵה!‏har'e!הַרְאִי!‏har'i!הַרְאוּ!‏har'u!הַרְאֶינָה!‏har'ena!	visibly (perceptibly, directly) make sth. look (seem) to so.; demonstrate (reveal, disclose) sth.		השׁוּעָל לא הראה פחד.‏The fox showed no fear.		DL::47 DL::Past1 ר::א::ה
הִגִּיעַ	arrived	3rd m s	הִפְ	v	נ־ג־ע		מַגִּיעַmagiaמַגִּיעָהmagi'aמַגִּיעִיםmagi'imמַגִּיעוֹתmagi'otהִגַּעְתִּיhigatiהִגַּעְנוּhiganuהִגַּעְתָּhigataהִגַּעְתְּhigatהִגַּעְתֶּםhiga'atemהִגַּעְתֶּןhiga'atenהִגִּיעַhigiaהִגִּיעָהhigi'aהִגִּיעוּhigi'uאַגִּיעַagiaנַגִּיעַnagiaתַּגִּיעַtagiaתַּגִּיעִיtagi'iתַּגִּיעוּtagi'uתַּגַּעְנָהtaganaיַגִּיעַyagiaתַּגִּיעַtagiaיַגִּיעוּyagi'uהַגֵּעַ!‏hagea!הַגִּיעִי!‏hagi'i!הַגִּיעוּ!‏hagi'u!הַגַּעְנָה!‏hagana!		"האב הגיע לפארק.‏The father arrived at the park.הגיע תורו של קן.‏Ken's turn came.הוא הגיע באוטובוס.‏He came by bus.הכיבוש הגיע לסיומו בשנה שעברה.‏Occupation came to an end last year.הגיע הזמן להרכיב את משקפי התלת מימד שלנו.‏It's time to put on our 3D glasses.""לא, משאירים לסבתא, "" ענתה אמה וקולה הגיע מהמסדרון.‏""No, leave to Grandma,"" her mother replied, her voice coming from the hall."	הדואר עוד לא הגיע.‏The mail hasn’t arrived yet.הם הגיעו למַסְּקָנָה שאין מה לעשות.‏They reached the conclusion that nothing could be done [there’s not what to do].		DL::47 DL::Past1 HfS::1::21 נ::ג::ע
הֶחְלִיט	decided	3rd m s	הִפְ	v	ח־ל־ט		מַחְלִיטmachlitמַחְלִיטָהmachlitaמַחְלִיטִיםmachlitimמַחְלִיטוֹתmachlitotהֶחְלַטְתִּיhechlatetiהֶחְלַטְנוּhechlatnuהֶחְלַטְתָּhechlatetaהֶחְלַטְתְּhechlatetהֶחְלַטְתֶּםhechlatetemהֶחְלַטְתֶּןhechlatetenהֶחְלִיטhechlitהֶחְלִיטָהhechlitaהֶחְלִיטוּhechlituאַחְלִיטachlitנַחְלִיטnachlitתַּחְלִיטtachlitתַּחְלִיטִיtachlitiתַּחְלִיטוּtachlituתַּחְלֵטְנָהtachletnaיַחְלִיטyachlitתַּחְלִיטtachlitיַחְלִיטוּyachlituהַחְלֵט!‏hachlet!הַחְלִיטִי!‏hachliti!הַחְלִיטוּ!‏hachlitu!הַחְלֵטְנָה!‏hachletna!			הועד החליט לדחות את הדיון.‏The committee decided to postpone the debate.		DL::47 DL::Past1 HfS::1::27 ח::ל::ט
